order_id,customer_id,employee_id,order_date,freight
24661,9557,27,2025-12-16,83.01
24662,3444,262,2025-04-06,141.97
24663,4930,455,2026-02-17,156.39
24664,9350,156,2023-12-25,26.16
24665,1565,318,2023-10-02,177.06
24666,5997,312,2024-09-21,164.22
24667,8285,303,2024-01-21,10.82
24668,7668,316,2024-11-07,126.11
24669,7718,312,2025-11-11,35.58
24670,1772,335,2024-09-01,135.49
24671,6541,182,2025-09-30,28.98
24672,9160,345,2026-05-27,87.48
24673,2504,83,2024-07-02,165.15
24674,7718,432,2025-10-17,116.31
24675,2706,277,2024-06-14,85.09
24676,9700,308,2026-03-21,118.97
24677,8247,493,2023-10-08,153.64
24678,3829,438,2025-03-27,149.38
24679,3094,234,2023-09-06,53.92
24680,2052,11,2026-04-21,167.76
24681,2759,276,2024-07-24,150.31
24682,3102,109,2025-10-02,87.91
24683,1511,424,2023-11-15,78.19
24684,4533,265,2024-02-27,179.13
24685,7900,63,2026-04-10,103.84
24686,1889,480,2023-09-04,190.69
24687,229,81,2024-10-07,182.6
24688,8042,497,2023-07-13,170.31
24689,1533,488,2023-11-30,17.87
24690,4846,478,2025-06-21,196.53
24691,3298,35,2024-04-24,126.37
24692,3197,69,2023-10-18,54.79
24693,7031,370,2025-10-03,81.84
24694,7157,96,2025-06-10,64.78
24695,8799,119,2025-08-19,158.41
24696,2687,447,2025-09-11,120.66
24697,751,360,2024-01-03,50.1
24698,8514,486,2025-08-07,109.0
24699,5811,298,2023-11-11,87.9
24700,2110,266,2025-02-16,77.4
24701,9938,288,2026-05-10,153.34
24702,5758,245,2024-07-02,102.89
24703,6225,72,2024-10-15,126.85
24704,9821,12,2026-02-16,131.24
24705,1259,154,2024-10-09,97.25
24706,6442,69,2025-09-15,12.17
24707,8190,342,2025-01-26,86.16
24708,8696,467,2024-04-20,13.62
24709,9136,166,2025-09-22,103.54
24710,8842,400,2025-08-21,164.2
24711,1501,265,2026-02-19,68.58
24712,786,315,2024-06-12,140.91
24713,2228,244,2023-06-20,89.53
24714,7391,174,2026-02-03,12.12
24715,6857,470,2026-01-15,71.16
24716,8067,370,2025-11-19,110.37
24717,6566,242,2026-03-05,188.97
24718,367,415,2025-02-17,197.56
24719,8218,352,2024-03-21,77.08
24720,5389,191,2024-06-27,169.59
24721,6239,109,2025-12-06,101.46
24722,7530,74,2024-03-12,72.54
24723,6104,281,2023-11-15,60.43
24724,6481,467,2025-03-19,184.36
24725,8894,271,2024-05-13,81.58
24726,8904,99,2024-10-24,79.67
24727,708,302,2026-04-03,12.31
24728,2362,70,2024-04-23,114.37
24729,5407,189,2024-05-03,28.69
24730,7699,412,2024-01-25,88.32
24731,482,102,2024-10-11,14.54
24732,7457,82,2025-03-03,13.7
24733,823,459,2026-05-17,82.61
24734,673,473,2025-04-02,111.72
24735,1900,353,2024-08-08,26.68
24736,473,156,2025-08-09,140.08
24737,9075,389,2025-04-21,110.36
24738,6759,301,2026-05-10,61.35
24739,6041,401,2025-05-23,11.42
24740,3164,175,2024-12-13,56.26
24741,7679,64,2025-11-25,118.77
24742,6158,222,2024-07-18,87.34
24743,3657,331,2023-08-20,72.9
24744,194,230,2025-02-18,193.46
24745,9998,133,2024-11-25,90.79
24746,3080,237,2023-08-04,197.21
24747,6047,444,2024-04-08,79.5
24748,9466,117,2024-02-18,185.63
24749,3280,103,2023-12-27,31.67
24750,9041,229,2026-03-26,115.07
24751,7139,339,2026-05-13,68.24
24752,421,366,2025-09-23,169.51
24753,5749,242,2023-09-27,90.62
24754,7570,249,2025-09-06,51.38
24755,5951,438,2025-02-21,94.2
24756,3326,351,2024-12-08,154.06
24757,7141,208,2026-01-03,125.71
24758,965,479,2026-02-02,132.7
24759,9313,172,2025-11-06,21.4
24760,6329,282,2023-12-27,79.19
24761,605,458,2023-11-16,162.84
24762,108,56,2025-11-22,169.82
24763,2218,461,2024-11-03,65.89
24764,3577,475,2023-12-16,26.9
24765,1240,168,2024-06-30,63.73
24766,2283,333,2026-03-13,66.96
24767,4181,15,2025-09-13,108.48
24768,9094,430,2025-11-21,17.22
24769,5664,282,2026-06-11,28.49
24770,8377,201,2025-04-02,10.21
24771,5456,255,2024-05-11,28.34
24772,236,30,2025-07-13,145.41
24773,1632,387,2024-05-12,35.01
24774,4948,454,2025-01-29,137.44
24775,247,11,2025-04-13,137.09
24776,9298,419,2024-12-12,25.31
24777,7346,91,2026-01-01,192.54
24778,7625,265,2026-03-21,168.14
24779,2837,496,2024-04-03,129.39
24780,4002,400,2023-09-01,155.62
24781,6805,464,2023-09-25,54.24
24782,4676,134,2025-09-27,22.59
24783,8365,316,2024-12-04,168.12
24784,2636,413,2024-04-28,131.53
24785,5027,126,2025-10-12,137.7
24786,3680,188,2023-12-19,143.08
24787,1865,428,2025-08-23,132.93
24788,7017,190,2025-03-12,190.37
24789,3322,467,2025-01-08,20.47
24790,792,178,2023-08-16,70.05
24791,6086,175,2023-07-12,137.73
24792,8605,396,2024-01-07,18.47
24793,5186,237,2025-05-11,107.52
24794,5961,57,2023-07-28,21.4
24795,4615,382,2024-08-24,70.83
24796,4930,88,2024-05-18,142.85
24797,2019,297,2023-12-29,97.99
24798,1874,416,2023-08-16,37.85
24799,8747,68,2026-05-12,84.81
24800,9432,481,2023-09-06,74.58
24801,1817,465,2026-05-25,83.81
24802,2327,242,2025-02-22,41.38
24803,113,162,2025-12-23,44.57
24804,3138,155,2025-05-04,85.59
24805,2489,156,2024-11-03,114.26
24806,5573,179,2024-12-06,100.54
24807,6387,74,2025-09-06,103.87
24808,4523,205,2023-09-21,198.2
24809,1737,86,2023-07-07,70.99
24810,1480,368,2023-08-10,180.4
24811,4968,40,2025-05-18,167.73
24812,35,473,2023-09-30,107.55
24813,148,14,2023-09-09,86.64
24814,7340,256,2025-07-07,14.83
24815,1197,291,2024-07-17,115.09
24816,933,5,2024-09-19,152.18
24817,4863,373,2023-09-14,10.54
24818,4183,471,2024-05-09,184.37
24819,7537,90,2024-05-19,131.31
24820,1303,303,2026-02-17,162.8
24821,3405,298,2024-12-06,108.96
24822,1471,396,2024-06-16,20.26
24823,9292,383,2024-01-02,40.84
24824,1370,36,2025-01-13,25.44
24825,1925,320,2026-06-04,182.19
24826,1762,21,2025-08-18,52.13
24827,6575,419,2025-12-03,63.84
24828,3691,251,2023-07-13,121.93
24829,2366,48,2025-05-29,111.34
24830,5107,8,2025-02-24,26.91
24831,4137,391,2024-05-08,196.26
24832,7078,308,2025-10-29,178.63
24833,636,257,2024-01-25,81.65
24834,9267,482,2024-09-04,116.57
24835,6792,31,2024-07-19,152.7
24836,5398,423,2026-06-09,151.35
24837,2253,80,2025-05-28,22.3
24838,9409,247,2025-09-22,112.06
24839,6529,38,2023-07-22,139.29
24840,5739,12,2023-08-03,16.99
24841,4077,316,2025-08-07,197.37
24842,3612,205,2023-12-24,199.96
24843,828,82,2025-07-27,170.39
24844,9799,344,2026-01-05,36.66
24845,8424,6,2024-05-18,78.63
24846,7884,318,2023-10-26,194.77
24847,8512,12,2023-07-16,118.0
24848,5426,367,2026-05-14,185.07
24849,6715,314,2025-04-25,96.18
24850,202,448,2025-05-29,97.79
24851,5741,284,2023-10-05,22.34
24852,3647,378,2025-06-09,187.92
24853,7560,223,2024-10-14,175.99
24854,4537,428,2024-05-11,15.63
24855,5376,72,2025-01-19,187.53
24856,758,45,2025-05-13,184.66
24857,1415,208,2025-02-27,117.67
24858,1337,230,2026-01-17,90.24
24859,8758,452,2024-07-25,174.16
24860,2356,300,2026-02-18,187.88
24861,2487,209,2025-11-05,177.12
24862,151,468,2024-02-14,10.06
24863,6800,340,2025-03-29,61.76
24864,3218,82,2026-02-09,30.09
24865,3986,136,2023-09-13,14.52
24866,3207,469,2025-06-17,167.01
24867,8835,243,2024-01-20,124.94
24868,731,51,2025-12-20,172.64
24869,2401,186,2023-11-15,52.91
24870,59,270,2023-09-22,67.6
24871,6552,96,2023-08-30,28.39
24872,8118,84,2025-06-21,175.19
24873,4303,249,2024-08-05,193.36
24874,8238,219,2025-06-13,16.64
24875,6526,264,2024-02-07,20.79
24876,4382,16,2025-11-01,78.0
24877,9473,217,2024-07-14,169.51
24878,2059,418,2023-07-12,130.08
24879,8448,146,2025-09-11,107.45
24880,6634,206,2025-04-05,190.01
24881,4798,242,2025-08-19,155.65
24882,8194,274,2025-02-19,80.55
24883,9049,54,2025-07-27,144.44
24884,7175,144,2024-04-15,73.81
24885,7486,61,2023-10-02,108.24
24886,4166,213,2024-10-28,112.01
24887,3475,289,2024-06-23,69.82
24888,2882,1,2026-06-01,126.11
24889,3551,314,2024-05-29,174.39
24890,7843,227,2025-03-11,86.07
24891,7748,252,2025-09-09,141.85
24892,1170,422,2025-06-12,141.19
24893,6794,183,2025-11-17,160.91
24894,2144,429,2024-11-18,82.72
24895,616,485,2025-10-04,37.72
24896,7405,455,2023-11-12,108.46
24897,175,46,2024-11-22,196.27
24898,5519,379,2024-05-07,141.01
24899,4274,84,2023-11-27,161.14
24900,5976,329,2025-06-18,33.49
24901,7710,288,2025-09-24,38.22
24902,6488,247,2024-11-16,103.31
24903,3679,367,2024-09-17,113.77
24904,1637,164,2025-01-16,55.63
24905,6904,492,2025-11-06,37.85
24906,7811,254,2025-02-15,183.43
24907,514,5,2023-08-20,66.02
24908,8212,343,2026-03-13,32.95
24909,3731,144,2024-08-25,186.97
24910,2687,224,2023-12-17,33.05
24911,2785,211,2026-02-10,122.04
24912,4154,96,2025-06-24,57.13
24913,3404,81,2025-10-17,49.0
24914,1718,53,2025-02-23,188.14
24915,2316,411,2024-03-17,86.82
24916,5617,157,2024-12-15,49.06
24917,7880,398,2025-02-02,36.59
24918,2196,450,2026-03-02,116.52
24919,256,314,2025-09-26,38.0
24920,2381,462,2024-01-13,196.57
24921,8197,329,2023-10-19,175.03
24922,292,418,2024-05-03,166.3
24923,1165,446,2024-07-03,159.44
24924,5219,145,2023-12-26,116.9
24925,6292,241,2023-09-01,180.05
24926,2246,406,2024-09-19,154.4
24927,9081,302,2026-02-20,91.32
24928,7841,276,2024-10-04,150.34
24929,4851,392,2024-05-04,78.36
24930,1033,225,2024-10-09,103.97
24931,7364,337,2026-06-13,52.17
24932,9467,340,2023-09-28,26.43
24933,3897,179,2025-06-13,131.46
24934,5817,255,2023-06-28,172.6
24935,7725,408,2024-09-13,190.65
24936,9961,342,2026-01-13,123.21
24937,4730,376,2024-04-01,23.11
24938,4481,285,2024-08-15,117.5
24939,6644,383,2024-02-07,25.84
24940,17,102,2026-06-18,132.09
24941,2730,359,2025-06-22,52.54
24942,7044,431,2025-09-30,91.08
24943,4914,219,2026-03-17,83.78
24944,9340,435,2024-03-02,111.32
24945,3109,24,2025-11-12,72.25
24946,5681,430,2025-12-05,91.05
24947,1155,164,2026-02-01,76.8
24948,249,204,2025-12-14,115.36
24949,2917,138,2024-01-30,23.81
24950,5122,481,2023-07-05,134.03
24951,493,357,2025-02-07,184.85
24952,3667,11,2024-11-08,131.54
24953,3725,498,2023-09-12,46.47
24954,3198,100,2024-12-25,45.76
24955,8183,78,2024-04-23,159.09
24956,513,252,2026-04-21,184.24
24957,9159,123,2024-12-24,132.66
24958,8380,40,2025-04-10,60.44
24959,3311,51,2026-03-18,107.68
24960,3830,228,2023-11-28,72.49
24961,4601,301,2025-06-02,75.42
24962,5244,182,2024-12-06,163.45
24963,379,139,2023-10-31,50.2
24964,4774,152,2025-09-11,104.29
24965,1657,189,2025-07-14,92.15
24966,8332,172,2024-02-23,66.42
24967,6245,83,2025-10-28,187.67
24968,374,338,2026-04-09,25.52
24969,2273,440,2024-08-03,25.42
24970,5112,261,2024-11-25,105.4
24971,8487,380,2023-12-26,17.17
24972,2380,368,2025-03-30,40.21
24973,8418,396,2025-08-20,151.74
24974,9822,176,2024-04-08,74.84
24975,2565,60,2024-07-30,123.7
24976,8243,410,2026-06-08,125.75
24977,56,183,2024-12-17,109.68
24978,6410,399,2025-06-18,143.0
24979,2456,488,2024-05-11,87.85
24980,697,167,2025-06-05,78.02
24981,9864,453,2025-07-04,81.07
24982,8153,439,2024-08-21,141.13
24983,918,331,2025-11-03,98.9
24984,5376,44,2023-06-20,83.09
24985,3526,352,2025-11-24,124.95
24986,5968,434,2024-12-29,110.75
24987,7459,150,2026-03-28,172.28
24988,9398,214,2024-07-30,164.42
24989,3194,335,2025-07-14,36.61
24990,7657,228,2025-12-24,57.19
24991,3202,310,2024-03-31,139.08
24992,8207,306,2024-08-31,61.85
24993,5639,7,2026-02-15,26.29
24994,6454,438,2026-02-16,41.77
24995,7850,371,2026-04-23,37.07
24996,851,207,2026-03-05,61.14
24997,1626,247,2026-04-27,74.06
24998,336,252,2023-08-06,188.37
24999,5226,196,2024-06-02,140.92
25000,946,325,2023-09-29,103.79
25001,2591,141,2024-08-05,35.22
25002,8551,340,2025-10-07,178.88
25003,1409,141,2025-02-23,128.53
25004,5114,479,2024-08-30,172.43
25005,5915,315,2024-12-14,88.08
25006,8150,125,2023-07-10,194.97
25007,3915,352,2024-03-12,87.92
25008,7543,444,2025-03-30,188.27
25009,8469,193,2024-11-14,110.45
25010,9289,6,2026-01-20,177.82
25011,9192,95,2025-07-23,19.78
25012,174,9,2023-11-01,101.1
25013,4129,148,2025-09-09,155.83
25014,5299,33,2026-01-05,71.72
25015,7123,376,2026-05-24,14.4
25016,9486,129,2024-06-29,91.65
25017,9689,496,2024-07-27,119.35
25018,6474,421,2025-04-08,159.24
25019,9402,136,2025-03-31,86.76
25020,2084,150,2024-10-11,172.99
25021,7938,461,2026-02-20,112.92
25022,107,459,2025-10-09,66.94
25023,7646,8,2025-10-12,195.54
25024,3358,199,2023-11-22,73.65
25025,3607,217,2024-07-26,153.63
25026,9137,479,2025-12-14,112.77
25027,6134,321,2026-05-04,34.26
25028,8734,177,2025-12-01,160.3
25029,8811,140,2025-09-30,89.75
25030,6836,23,2024-01-07,145.46
25031,5609,426,2025-04-09,58.62
25032,6287,192,2026-05-23,190.98
25033,9593,103,2023-08-01,72.57
25034,1996,422,2024-11-21,127.46
25035,316,130,2023-10-31,152.63
25036,9268,255,2024-06-08,104.39
25037,5064,97,2025-09-05,151.42
25038,9153,421,2023-09-21,185.79
25039,2454,480,2025-08-29,109.77
25040,3288,164,2024-11-12,182.73
25041,7962,394,2024-05-21,197.03
25042,7265,242,2024-12-28,144.99
25043,2716,367,2024-02-05,12.43
25044,6601,78,2025-09-10,169.71
25045,1690,335,2024-05-07,91.0
25046,7107,420,2025-11-17,159.66
25047,9225,419,2026-03-08,164.36
25048,5459,457,2024-03-10,35.87
25049,1145,328,2026-01-14,12.87
25050,7042,108,2025-04-10,131.4
25051,1125,277,2023-06-20,101.45
25052,5186,400,2023-09-08,168.76
25053,3269,199,2024-06-14,150.06
25054,2129,238,2025-11-04,80.54
25055,2685,469,2024-10-29,197.33
25056,7249,453,2023-08-02,177.66
25057,7666,395,2025-02-28,136.75
25058,9926,224,2025-06-14,22.49
25059,9274,243,2023-07-22,84.53
25060,1499,349,2025-05-12,93.35
25061,694,198,2025-09-17,118.14
25062,353,170,2023-09-06,69.67
25063,2392,422,2024-10-22,147.22
25064,5438,122,2025-06-04,63.16
25065,5211,219,2026-06-08,111.65
25066,484,469,2025-06-15,84.8
25067,8974,182,2025-07-05,87.9
25068,6918,469,2024-03-12,72.71
25069,8772,426,2025-02-17,161.36
25070,1137,360,2024-11-08,180.06
25071,5208,461,2024-06-02,54.76
25072,6074,470,2024-04-03,151.43
25073,6483,325,2026-02-10,157.84
25074,2779,268,2026-06-01,107.99
25075,2394,369,2024-11-23,103.95
25076,9886,222,2024-02-11,16.15
25077,4092,452,2023-11-05,79.84
25078,5529,220,2024-12-16,13.62
25079,4428,317,2024-01-21,19.68
25080,6016,10,2024-06-10,176.8
25081,3953,206,2024-08-13,25.31
25082,7609,177,2025-10-29,194.65
25083,5788,422,2023-07-31,66.64
25084,9862,159,2025-03-03,12.24
25085,9127,492,2024-10-30,78.6
25086,1237,127,2023-08-28,70.33
25087,4507,13,2026-04-24,121.62
25088,2581,122,2025-05-11,117.52
25089,5659,33,2024-01-16,70.34
25090,7650,390,2024-04-11,185.59
25091,5530,439,2024-04-19,95.03
25092,2763,78,2024-10-01,198.79
25093,3964,417,2026-06-11,113.72
25094,224,491,2024-01-17,138.18
25095,2434,321,2025-05-20,67.27
25096,5303,82,2025-12-31,15.33
25097,1957,17,2023-09-14,130.14
25098,7658,55,2025-12-02,20.09
25099,8590,104,2024-06-05,147.0
25100,4056,321,2024-12-13,26.57
25101,8846,8,2023-12-07,133.98
25102,2375,428,2024-01-03,133.81
25103,2171,291,2023-07-21,177.31
25104,5134,357,2024-08-22,94.39
25105,670,94,2026-05-14,109.99
25106,7829,497,2023-10-19,195.99
25107,3773,199,2025-03-01,79.68
25108,2224,379,2023-06-25,109.59
25109,7407,420,2026-05-22,173.06
25110,5555,334,2024-11-13,142.12
25111,645,262,2024-06-07,191.01
25112,4485,389,2026-03-01,36.9
25113,2897,9,2023-11-17,39.41
25114,3118,446,2025-07-17,42.36
25115,8327,41,2023-10-01,12.16
25116,6052,63,2024-07-26,131.19
25117,8810,381,2026-05-29,42.87
25118,1609,225,2024-10-16,48.29
25119,9478,335,2026-05-18,71.07
25120,9982,294,2025-08-20,22.12
25121,5279,184,2023-11-20,19.9
25122,6110,68,2025-08-19,141.65
25123,5278,127,2024-10-17,118.45
25124,5118,158,2023-08-12,164.83
25125,9558,157,2024-07-28,112.14
25126,6568,494,2025-12-07,46.74
25127,6841,34,2025-11-02,177.26
25128,841,347,2025-01-18,148.7
25129,4621,433,2024-10-24,152.19
25130,7335,2,2024-12-29,99.99
25131,673,364,2025-06-12,127.76
25132,413,139,2024-04-06,143.46
25133,2023,100,2024-04-23,181.48
25134,6369,479,2024-11-13,158.62
25135,5293,102,2024-04-24,87.88
25136,4118,342,2023-07-09,33.34
25137,107,468,2025-06-11,59.82
25138,9501,61,2026-01-26,31.26
25139,3747,301,2024-03-13,10.31
25140,2925,211,2025-02-01,177.7
25141,1508,149,2024-11-17,99.5
25142,5619,138,2023-07-12,70.91
25143,9318,95,2025-07-02,74.36
25144,8276,313,2024-11-06,102.8
25145,4311,381,2023-10-09,158.19
25146,6232,28,2023-09-05,92.01
25147,9369,62,2026-05-23,99.33
25148,5152,463,2023-10-21,52.51
25149,5969,385,2025-09-13,91.79
25150,2457,354,2024-12-27,24.9
25151,1964,95,2026-04-13,167.03
25152,3451,204,2024-12-03,82.85
25153,2424,129,2024-12-10,162.24
25154,8783,177,2024-09-09,188.93
25155,2166,183,2023-06-30,166.51
25156,5569,110,2024-02-05,173.72
25157,9663,420,2026-01-08,95.09
25158,1935,106,2024-03-29,160.09
25159,129,311,2026-02-28,153.26
25160,9476,299,2025-05-05,145.79
25161,6182,269,2026-04-29,149.28
25162,4843,133,2023-09-20,169.93
25163,1247,341,2025-11-29,199.31
25164,6706,201,2025-04-22,61.8
25165,9218,156,2024-12-16,149.3
25166,6522,313,2026-06-17,73.77
25167,4794,336,2024-08-04,54.96
25168,8172,355,2024-02-07,138.62
25169,6889,378,2024-11-27,151.49
25170,1138,200,2025-08-31,177.66
25171,1270,21,2025-08-22,130.33
25172,1415,99,2024-07-04,188.63
25173,9953,328,2025-11-12,130.25
25174,4131,442,2023-11-07,39.03
25175,7357,412,2023-08-21,62.16
25176,5958,495,2025-10-16,116.4
25177,499,353,2025-04-16,138.32
25178,3544,413,2024-08-17,93.66
25179,3305,476,2025-10-03,113.54
25180,9705,209,2025-07-10,41.4
25181,2121,42,2024-11-08,39.38
25182,1326,15,2024-04-29,105.03
25183,2826,194,2025-01-03,26.51
25184,1991,211,2024-02-21,19.65
25185,1232,369,2025-09-18,55.39
25186,16,449,2024-03-22,96.24
25187,5106,372,2023-08-20,132.55
25188,9553,56,2025-01-08,148.58
25189,6488,318,2025-10-08,106.73
25190,613,19,2024-07-30,90.5
25191,1078,102,2024-11-13,149.18
25192,672,474,2026-06-04,27.52
25193,3844,150,2023-09-12,127.14
25194,1625,499,2025-08-17,96.11
25195,9335,249,2025-11-21,42.78
25196,2671,261,2026-03-02,150.87
25197,6414,267,2025-01-22,89.56
25198,9992,9,2023-09-26,107.11
25199,9543,180,2025-06-17,105.95
25200,2041,282,2025-09-09,44.39
25201,3052,115,2026-03-22,126.58
25202,3100,133,2025-08-21,158.72
25203,9594,411,2025-03-04,146.85
25204,3186,345,2025-04-08,23.29
25205,4956,79,2023-09-05,143.41
25206,8248,429,2024-02-04,43.6
25207,7348,337,2025-06-14,191.63
25208,8919,345,2023-10-27,168.32
25209,3150,444,2025-01-04,80.23
25210,35,39,2024-07-27,97.71
25211,4319,375,2023-08-25,19.0
25212,7061,189,2025-04-20,156.6
25213,2001,278,2024-11-24,55.48
25214,8284,192,2023-12-17,168.22
25215,8035,270,2024-02-26,52.19
25216,6508,178,2024-06-04,189.44
25217,9635,437,2024-08-24,92.01
25218,1938,343,2024-09-19,130.29
25219,5256,319,2024-03-10,27.31
25220,8431,498,2023-08-17,39.86
25221,4187,370,2025-03-18,127.74
25222,4028,393,2026-04-11,108.5
25223,1075,224,2025-03-20,29.29
25224,1593,266,2026-04-07,115.91
25225,2266,495,2025-07-14,100.89
25226,6044,294,2025-06-16,192.55
25227,6806,295,2024-02-04,77.8
25228,9484,469,2025-10-28,38.38
25229,8638,341,2025-01-26,162.75
25230,6295,47,2025-06-20,15.0
25231,3679,358,2024-12-15,43.38
25232,2787,174,2024-06-23,21.23
25233,7738,72,2024-01-29,194.27
25234,9425,30,2025-01-24,42.34
25235,1412,137,2024-06-02,145.97
25236,4204,236,2026-02-23,181.01
25237,3921,141,2026-02-08,79.15
25238,9699,36,2023-07-17,88.98
25239,6854,194,2025-08-29,154.16
25240,107,435,2024-01-01,199.15
25241,1587,373,2024-07-25,90.31
25242,7993,37,2023-10-17,61.21
25243,3907,494,2026-01-22,95.41
25244,8527,457,2024-03-31,24.09
25245,1269,84,2024-10-17,68.61
25246,9022,275,2025-10-08,197.62
25247,1269,45,2024-07-10,41.44
25248,9956,357,2023-10-28,26.64
25249,3634,422,2024-10-16,12.35
25250,7172,335,2024-06-10,55.48
25251,5759,97,2025-05-19,71.04
25252,1620,498,2026-03-20,124.09
25253,7851,372,2024-05-05,118.33
25254,8477,331,2025-01-03,80.3
25255,1836,156,2026-02-26,32.09
25256,5577,287,2024-03-22,36.66
25257,345,349,2026-06-12,40.22
25258,9587,354,2025-04-13,144.27
25259,9766,159,2025-06-22,60.74
25260,9977,329,2024-05-11,110.3
25261,7472,326,2023-10-26,175.41
25262,9511,112,2025-07-16,29.16
25263,7293,67,2025-09-28,127.53
25264,2654,417,2024-04-20,30.74
25265,631,176,2025-09-27,18.79
25266,6979,363,2023-06-23,114.94
25267,5610,380,2025-08-19,112.09
25268,7765,202,2024-05-03,94.26
25269,4502,184,2024-03-15,138.83
25270,4644,356,2025-06-11,127.61
25271,2581,87,2026-01-21,173.38
25272,9230,70,2025-06-10,109.29
25273,3031,386,2024-03-26,127.16
25274,724,183,2024-06-24,108.99
25275,2203,477,2024-06-07,66.58
25276,5282,4,2023-07-27,74.63
25277,8587,410,2024-02-11,174.57
25278,2810,75,2023-10-09,11.8
25279,4545,39,2024-06-02,182.43
25280,1542,248,2026-02-05,35.5
25281,6117,215,2025-08-06,75.61
25282,3787,39,2024-10-11,171.03
25283,2329,156,2025-05-23,147.35
25284,4909,67,2025-07-10,53.25
25285,2095,87,2024-03-22,82.87
25286,8969,343,2023-07-22,12.14
25287,6786,77,2023-12-04,138.18
25288,5974,389,2024-04-12,81.65
25289,2694,98,2023-10-13,163.9
25290,4302,104,2024-05-05,185.58
25291,2223,239,2023-10-13,85.0
25292,7943,42,2024-11-27,178.4
25293,9955,340,2024-11-04,37.38
25294,7907,362,2023-08-12,160.72
25295,3173,130,2025-03-04,108.67
25296,2414,271,2024-01-12,47.26
25297,271,357,2025-06-23,175.72
25298,6687,235,2025-12-02,83.08
25299,2651,188,2025-06-06,39.47
25300,6747,17,2024-01-06,156.52
25301,9565,394,2026-05-07,129.58
25302,9511,393,2024-12-01,130.26
25303,7378,476,2023-12-18,48.18
25304,2705,203,2026-02-13,135.24
25305,4902,73,2023-09-16,106.46
25306,2373,409,2026-01-16,158.26
25307,2853,210,2024-09-15,98.04
25308,4192,384,2023-11-15,163.91
25309,7754,225,2025-05-31,158.11
25310,7931,435,2024-11-17,138.02
25311,8073,323,2026-04-16,161.89
25312,9360,179,2025-03-12,179.86
25313,8398,85,2025-01-13,50.64
25314,5736,415,2024-07-13,32.44
25315,6449,198,2025-07-01,183.75
25316,205,247,2025-08-26,101.15
25317,7425,236,2023-10-13,146.6
25318,4825,127,2023-11-14,110.45
25319,243,226,2023-10-17,15.64
25320,3445,255,2023-06-19,29.25
25321,4450,63,2025-06-13,183.9
25322,5418,120,2024-10-09,85.43
25323,7004,392,2024-09-10,18.52
25324,1114,284,2023-09-18,135.43
25325,4138,3,2023-10-05,128.55
25326,7206,447,2024-05-08,137.87
25327,8618,102,2023-11-10,158.83
25328,3610,314,2023-06-21,33.65
25329,1334,209,2024-04-08,132.94
25330,3994,26,2024-08-25,124.85
25331,7479,174,2025-06-30,182.67
25332,3494,308,2025-12-20,20.1
25333,1994,90,2025-05-07,168.23
25334,4908,5,2024-03-27,29.5
25335,2813,447,2024-10-10,109.14
25336,4482,140,2024-04-28,118.05
25337,8763,399,2024-06-22,73.14
25338,1337,139,2026-02-16,43.82
25339,8924,177,2025-11-23,139.83
25340,7542,350,2024-01-10,102.12
25341,9029,468,2024-12-26,162.21
25342,5878,491,2024-08-02,176.09
25343,9113,299,2025-12-14,134.63
25344,2603,103,2023-09-09,175.42
25345,3019,312,2025-09-30,186.36
25346,1961,433,2025-01-09,183.49
25347,322,417,2026-05-28,103.7
25348,4007,385,2023-11-20,136.55
25349,3485,14,2026-06-06,141.03
25350,5084,315,2026-01-24,177.57
25351,3208,395,2026-01-15,120.12
25352,8029,160,2025-03-07,26.31
25353,3322,348,2024-09-02,101.55
25354,3775,150,2026-02-07,112.21
25355,5960,438,2025-05-24,63.41
25356,8973,276,2025-01-14,128.32
25357,9443,301,2024-11-26,197.0
25358,3036,454,2023-07-03,154.4
25359,2857,313,2025-01-02,64.04
25360,6256,176,2024-11-06,54.83
25361,2578,80,2026-04-06,184.82
25362,2825,111,2026-01-24,178.35
25363,9901,316,2024-05-02,25.95
25364,4933,161,2024-01-26,165.63
25365,2920,378,2025-10-26,174.47
25366,6868,362,2024-10-20,27.28
25367,2092,493,2024-08-29,81.71
25368,5427,383,2024-08-10,164.11
25369,726,276,2025-03-19,35.96
25370,3104,281,2024-06-08,160.07
25371,6453,398,2024-11-15,178.07
25372,287,496,2025-07-23,79.24
25373,2567,482,2024-03-17,31.97
25374,5510,428,2024-06-06,50.24
25375,95,376,2024-05-17,81.73
25376,7306,328,2024-01-20,74.47
25377,9450,84,2023-07-07,32.96
25378,4131,6,2026-02-18,189.4
25379,3408,475,2025-06-14,64.05
25380,2093,451,2025-07-25,98.83
25381,1650,434,2023-08-05,62.96
25382,2161,493,2026-01-26,154.24
25383,5522,248,2025-09-02,166.9
25384,3487,144,2023-07-30,102.15
25385,3436,398,2023-06-21,124.38
25386,9640,212,2024-07-07,190.01
25387,9564,105,2025-05-12,181.54
25388,6708,335,2023-10-15,186.98
25389,6924,454,2025-11-24,82.24
25390,7697,324,2026-06-03,196.21
25391,5134,361,2025-11-09,178.75
25392,3255,14,2023-10-31,11.17
25393,1328,448,2026-04-09,173.56
25394,2167,5,2025-06-01,125.82
25395,4606,267,2024-01-30,72.27
25396,9503,302,2026-02-26,165.86
25397,8888,304,2025-06-06,176.35
25398,4877,110,2023-11-24,151.37
25399,2207,99,2024-02-10,89.59
